piece,dataset,fold,beat_fmeasure,beat_cmlt,beat_amlt,downbeat_fmeasure,downbeat_cmlt,downbeat_amlt
beatles/beatles_01_Please_Please_Me_07_Please_Please_Me/track.npy,beatles,1,1.0,1.0,1.0,1.0,1.0,1.0
beatles/beatles_02_With_the_Beatles_11_I_Wanna_Be_Your_Man/track.npy,beatles,1,0.7847533632286995,0.35074626865671643,0.4563380281690141,0.7719298245614036,0.3382352941176471,0.45054945054945056
beatles/beatles_03_A_Hard_Days_Night_02_I_Should_Have_Known_Better/track.npy,beatles,1,0.9955290611028316,0.9910979228486647,0.9910979228486647,1.0,1.0,1.0
beatles/beatles_03_A_Hard_Days_Night_05_And_I_Love_Her/track.npy,beatles,1,0.9981167608286252,0.9962406015037594,0.9962406015037594,1.0,1.0,1.0
beatles/beatles_04_Beatles_for_Sale_03_Babys_In_Black/track.npy,beatles,1,0.5284280936454849,0.6058823529411764,0.6058823529411764,0.3209876543209876,0.3404255319148936,0.373134328358209
beatles/beatles_04_Beatles_for_Sale_06_Mr_Moonlight/track.npy,beatles,1,0.9886914378029079,0.9967741935483871,0.9967741935483871,0.9806451612903225,0.9871794871794872,0.9871794871794872
beatles/beatles_05_Help_05_Another_Girl/track.npy,beatles,1,0.6640926640926641,0.0029154518950437317,0.9770773638968482,0.6356589147286822,0.0,0.9418604651162791
beatles/beatles_05_Help_12_Ive_Just_Seen_a_Face/track.npy,beatles,1,0.832244008714597,0.8181818181818182,0.8181818181818182,0.8275862068965517,1.0,1.0
beatles/beatles_06_Rubber_Soul_02_Norwegian_Wood_(This_Bird_Has_Flown)/track.npy,beatles,1,0.9911764705882352,0.9706744868035191,0.9706744868035191,0.898550724637681,0.631578947368421,0.631578947368421
beatles/beatles_07_Revolver_01_Taxman/track.npy,beatles,1,0.9955156950672646,0.9910714285714286,0.9910714285714286,1.0,1.0,1.0
beatles/beatles_07_Revolver_05_Here_There_And_Everywhere/track.npy,beatles,1,0.9753424657534248,0.9726775956284153,0.9726775956284153,0.9782608695652174,1.0,1.0
beatles/beatles_08_Sgt_Peppers_Lonely_Hearts_Club_Band_08_Within_You_Without_You/track.npy,beatles,1,0.7949367088607595,0.7201986754966887,0.7201986754966887,0.4487534626038781,0.23076923076923078,0.23076923076923078
beatles/beatles_08_Sgt_Peppers_Lonely_Hearts_Club_Band_10_Lovely_Rita/track.npy,beatles,1,1.0,1.0,1.0,1.0,1.0,1.0
beatles/beatles_09_Magical_Mystery_Tour_08_Strawberry_Fields_Forever/track.npy,beatles,1,0.844950213371266,0.8047493403693932,0.8047493403693932,0.6699029126213591,0.39090909090909093,0.39090909090909093
beatles/beatles_10_CD1_The_Beatles_07_While_My_Guitar_Gently_Weeps/track.npy,beatles,1,0.9649122807017544,0.8785578747628083,0.8785578747628083,0.9494163424124513,0.8636363636363636,0.8636363636363636
beatles/beatles_10_CD1_The_Beatles_12_Piggies/track.npy,beatles,1,0.9791044776119403,0.9644970414201184,0.9644970414201184,0.7321428571428572,0.2,0.6506024096385542
beatles/beatles_10_CD1_The_Beatles_17_Julia/track.npy,beatles,1,0.7964989059080962,0.3467153284671533,0.4794520547945205,0.9891304347826086,1.0,1.0
beatles/beatles_10_CD2_The_Beatles_02_Yer_Blues/track.npy,beatles,1,0.9263157894736842,0.9018867924528302,0.9018867924528302,0.7909967845659164,0.5823529411764706,0.5823529411764706
beatles/beatles_11_Abbey_Road_04_Oh_Darling/track.npy,beatles,1,0.49667994687915007,0.0,0.0017699115044247787,0.5193370165745856,0.0,0.41044776119402987
beatles/beatles_11_Abbey_Road_06_I_Want_You/track.npy,beatles,1,0.9403693931398417,0.8192032686414709,0.8192032686414709,0.6576402321083172,0.1930379746835443,0.5236907730673317
beatles/beatles_12_Let_It_Be_07_Maggie_Mae/track.npy,beatles,1,0.6569343065693432,0.0,0.967391304347826,0.6470588235294118,0.0,0.9130434782608695
candombe/csic.1995_ansina1_01/track.npy,candombe,1,0.9990800367985281,0.9981617647058824,0.9981617647058824,1.0,1.0,1.0
candombe/csic.1995_cuareim_02/track.npy,candombe,1,0.9993674889310563,0.9987357774968394,0.9987357774968394,1.0,1.0,1.0
candombe/proyecto.1992_lobo_06/track.npy,candombe,1,0.997289972899729,0.9945945945945946,0.9945945945945946,0.9945945945945946,0.989247311827957,0.989247311827957
candombe/zavala.muniz.2014_52/track.npy,candombe,1,0.9987029831387808,0.9974093264248705,0.9974093264248705,1.0,1.0,1.0
candombe/zavala.muniz.2014_55/track.npy,candombe,1,0.9990281827016522,0.9980582524271845,0.9980582524271845,1.0,1.0,1.0
filosax/filosax_04/track.npy,filosax,1,1.0,1.0,1.0,1.0,1.0,1.0
filosax/filosax_05/track.npy,filosax,1,0.9991266375545852,0.9982547993019197,0.9982547993019197,1.0,1.0,1.0
filosax/filosax_09/track.npy,filosax,1,0.9978494623655914,0.9921316165951359,0.9921316165951359,0.9971346704871061,0.9942857142857143,0.9942857142857143
filosax/filosax_13/track.npy,filosax,1,0.9824723247232472,0.9336966394187103,0.9336966394187103,0.9700176366843034,0.8865979381443299,0.8865979381443299
filosax/filosax_20/track.npy,filosax,1,0.9967213114754099,0.9947643979057592,0.9947643979057592,0.9947643979057592,1.0,1.0
