piece,dataset,source_path,candidate_count,direct_count,structured_count,final_count,count_ratio,beat_fallback,direct_casm_agreement,period_margin_mean,period_margin_median,period_margin_q10,period_margin_q90,low_margin_fraction,high_margin_fraction,edge_coefficient_median,edge_coefficient_q10,edge_coefficient_q90,direct_beat_fmeasure,direct_beat_cmlt,direct_beat_amlt,casm_beat_fmeasure,casm_beat_cmlt,casm_beat_amlt,delta_fmeasure,delta_cmlt,delta_amlt,panel
gtzan/gtzan_blues_00057/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00057__track.npy.npz,116,93,93,93,1.0,False,1.0,0.1122325435280799,0.1141615957021713,0.0683574602007865,0.1661204770207405,1.0,0.0,1.0256649451013824,0.6020589839190489,1.6360545548894212,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00058/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00058__track.npy.npz,62,53,53,53,1.0,False,1.0,0.1069760993123054,0.1061713173985481,0.0766966380178928,0.149764746427536,1.0,0.0,0.8855890732068832,0.6276454617756939,1.4117125355096585,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00059/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00059__track.npy.npz,100,54,54,54,1.0,False,1.0,0.1157487705349922,0.1088528037071228,0.1030890494585037,0.1461657509207725,1.0,0.0,0.9621052340682772,0.9157393038722976,1.3772664749577244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00060/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00060__track.npy.npz,82,75,75,75,1.0,False,1.0,0.1253880113363266,0.1204754412174224,0.1099965423345565,0.1468858897686004,1.0,0.0,1.0869043432564545,0.970940462583582,1.3881411246401405,0.992,0.984126984126984,0.984126984126984,0.992,0.984126984126984,0.984126984126984,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00061/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00061__track.npy.npz,67,66,66,66,1.0,False,1.0,0.1249338090419769,0.1257069110870361,0.1076163247227668,0.1451608389616012,1.0,0.0,1.139504797684109,0.952422426304742,1.352807645122198,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00062/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00062__track.npy.npz,81,57,57,57,1.0,False,1.0,0.1089708805084228,0.0988398417830467,0.089342400431633,0.1572318375110626,1.0,0.0,0.8569558901493942,0.7593169942451921,1.4447997956651777,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00063/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00063__track.npy.npz,88,46,46,46,1.0,False,1.0,0.1156496778130531,0.1095013096928596,0.1044492870569229,0.1502247080206871,1.0,0.0,0.9728544086575672,0.914486851541774,1.4370480162058537,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00064/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00064__track.npy.npz,114,78,78,78,1.0,False,1.0,0.106706216931343,0.1041133105754852,0.0966777965426445,0.127066595852375,1.0,0.0,0.9113665349500308,0.8353054823003535,1.1430916789783794,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00065/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00065__track.npy.npz,86,54,54,54,1.0,False,1.0,0.1134994849562645,0.1107951551675796,0.0982655733823776,0.1355064138770103,1.0,0.0,0.9819775854683652,0.8520341889413449,1.2309751878440784,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
gtzan/gtzan_blues_00066/track.npy,gtzan,/media/mengh/SharedData/zhanh/auto_structbeat/caches/pilot/mscnn_final_last_gtzan/gtzan__gtzan_blues_00066__track.npy.npz,85,82,82,82,1.0,False,1.0,0.0969799906015396,0.1122188791632652,0.0507178775966167,0.1408150345087051,1.0,0.0,0.9942671789487156,0.4054717604593443,1.3101076823145823,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mscnn_gtzan
